"text","text_en","cmp_code","eu_code"
"Ανεξάρτητα όμως από την διευθέτηση διαδικαστικών θεμάτων, η νέα πραγματικότητα που διαμορφώνεται επιφυλάσσει νέες πρωτοβουλίες της ΕΕ σε τομείς από τους οποίους μέχρι σήμερα απείχε, όπως η παρέμβαση σε συγκρούσεις ή απειλές συγκρούσεων.","But regardless of the settlement of procedural issues, the new reality that is taking shape holds out the prospect of new EU initiatives in areas from which the EU has so far refrained, such as intervention in conflicts or threats of conflict.","108",NA
"Η προφανής συνέπεια θα είναι η αύξηση των στρατιωτικών δαπανών σε όλα τα κράτη-μέλη και κατ’ επέκταση η άνοδος του δημόσιου χρέους για να τις χρηματοδοτήσει.","The obvious consequence will be an increase in military expenditure in all member states and, by extension, a rise in public debt to finance it.","105",NA
"Κατά μία ενδιαφέρουσα σύμπτωση, οι παρενέργειες αυτών των εξελίξεων στην οικονομική δραστηριότητα της ΕΕ θα είναι παρεμφερείς με αυτές της πανδημίας, αν και θα έχουν μονιμότερο χαρακτήρα.","In an interesting coincidence, the side-effects of these developments on EU economic activity will be similar to those of a pandemic, albeit of a more permanent nature.","108",NA
"Είναι προφανές ότι η επιστροφή σε ένα ψυχροπολεμικό περιβάλλον, θα μειώσει την απήχηση της παγκοσμιοποίησης και θα ενισχύσει τις πλησιέστερες περιφερειακές συναλλαγές.","It is obvious that a return to a Cold War environment will reduce the impact of globalisation and enhance closer regional trade.","109",NA
"Θα αυξήσει επίσης την αστάθεια στην παροχή υπηρεσιών, ενώ αντιθέτως τα προγράμματα εξοπλισμών θα ενισχύσουν την βιομηχανία και την μεταποίηση γενικότερα.","It will also increase instability in the provision of services, while arms programmes will, by contrast, strengthen industry and manufacturing in general.","109",NA
"Η τηλεργασία θα βρεθεί ότι είναι πολύ ασφαλέστερη και θα λάβει ακόμα μεγαλύτερες διαστάσεις, ενώ οι ηλεκτρονικές συναλλαγές αυξημένης αξιοπιστίας θα αντικαταστήσουν πολλές διαδικασίες φυσικής παρουσίας και διεκπεραίωσης.","Teleworking will be found to be much safer and will take on even greater dimensions, while electronic transactions of increased reliability will replace many physical presence and processing procedures.","411",NA
"Η στρατηγική μείωσης της ευρωπαϊκής εξάρτησης από τα ενεργειακά προϊόντα της Ρωσίας, θα επιταχύνει την «Πράσινη Μετάβαση» αλλά και την «Ψηφιακή Μετάβαση» σύμφωνα με το σχέδιο NGEU.","The strategy to reduce European dependence on Russian energy products will accelerate the Green Transition and the Digital Transition under the NGEU plan.","108",NA
"5.2 Οι επιπτώσεις στην Ελλάδα","5.2 The implications for Greece","H",NA
"Στο ζήτημα της Στρατηγικής Πυξίδας, η πρωτοβουλία της ΕΕ να αποκτήσει κοινή αμυντική ισχύ για την προστασία των κρατών-μελών και της ευρύτερης ευρωπαϊκής περιοχής, η Ελλάδα πρέπει να συμμετάσχει εξαρχής και ολοκληρωμένα.","On the issue of the Strategic Compass, the EU's initiative to acquire a common defence force to protect the Member States and the wider European region, Greece must be involved from the outset and in a comprehensive manner.","104",NA
"Στόχος πρέπει να είναι η διαμόρφωση ενός αποτελεσματικού μηχανισμού αμυντικής προστασίας έναντι οποθενδήποτε προερχομένων απειλών, συμμετρικών ή ασύμμετρων.","The aim must be to formulate an effective defence protection mechanism against threats from any source, whether symmetrical or asymmetrical.","104",NA
"Ένας τομέας που χρήζει ειδικής αναφοράς είναι η αυξημένη ανάγκη αμυντικών δαπανών.","One area that deserves special mention is the increased need for defence spending.","104",NA
"Πολύ πριν γίνει η εισβολή στην Ουκρανία και η ΕΕ αποφασίσει για την υλοποίηση της Στρατηγικής Πυξίδας, στην Ελλάδα είχε ενσκήψει ο παράγων της τουρκικής απειλής σε κλίμακα πολύ αγριότερη από την συνήθη των προηγούμενων χρόνων.","Long before the invasion of Ukraine took place and the EU decided to implement the Compass Strategy, the Turkish threat factor had entered Greece on a much wilder scale than usual in previous years.","102",NA
"Αποκορύφωμα υπήρξε η απόπειρα μαζικών εισροών στα χερσαία σύνορα της Θράκης, καθώς και η αμείωτη πολεμική ρητορική για μία υπέρ της Τουρκίας αναθεώρηση των Συνθηκών που διέπουν το καθεστώς των νησιών.","The culmination of this was the attempted mass influx at the land borders of Thrace, as well as the unabated polemical rhetoric for a pro-Turkish revision of the Treaties governing the status of the islands.","102",NA
"Σε αυτό το περιβάλλον πιστεύουμε ότι η Ελλάδα πρέπει να διατηρεί μια αξιόμαχη δύναμη αποτροπής και να προβαίνει σε όσους εξοπλισμούς θα την καθιστούν σύγχρονη και αποτελεσματική.","In this environment, we believe that Greece must maintain a credible deterrent force and undertake such armaments as will make it modern and effective.","104",NA
"Οι εξοπλισμοί πρέπει όμως να υπόκεινται σε δύο κανόνες:","However, armaments must be subject to two rules:","104",NA
"Πρώτον, οι πόροι που θα χρηματοδοτήσουν τους εξοπλισμούς να αντλούνται από μια εύρωστη οικονομία, ώστε να μην οδηγούν σε εκτίναξη του χρέους με κίνδυνο η χώρα να περιέλθει εκ νέου σε καθεστώς δανειακής εποπτείας","First, the resources to finance the armaments must be drawn from a robust economy, so that they do not lead to a spiralling debt at the risk of the country falling back into debt surveillance","414",NA
"και να αποδυναμωθεί η αίσθηση εθνικής κυριαρχίας.","and weakening its sense of national sovereignty.","601.1",NA
"Δεύτερον, για να στελεχωθεί η δύναμη αποτροπής με επάρκεια και αξιοπιστία, χρειάζονται πολιτικές συγκράτησης του νέου ανθρώπινου δυναμικού στην Ελλάδα και κίνητρα παλιννόστησης σε όσους μετανάστευσαν για εργασιακούς και ασφαλιστικούς λόγους.","Secondly, in order to staff the deterrent force with competence and credibility, policies are needed to retain new human resources in Greece and incentives for those who have emigrated for employment and security reasons to return.","104",NA
"Τρίτον, προκειμένου να είναι η αποτροπή αποτελεσματική, πρέπει να αναπτυχθεί σε ένα εγχώριο οικοσύστημα σύγχρονης τεχνολογίας και υψηλής παραγωγικότητας με συμβάσεις μεταφοράς τεχνογνωσίας και κοινοπραξίες επιχειρήσεων.","Thirdly, for deterrence to be effective, it must be developed in a domestic ecosystem of modern technology and high productivity with know-how transfer contracts and business consortia.","104",NA
"Μόνο έτσι μπορεί η χώρα να διασφαλίζει σε μεγάλο βαθμό τον ανεφοδιασμό από εγχώριες πηγές παραγωγής και σε κρίσιμες περιόδους να μπορεί να μειώνει την εξάρτηση σε στρατιωτικό υλικό από τρίτα κράτη.","Only in this way can the country largely secure supplies from domestic production sources and in critical periods be able to reduce dependence on military hardware from third countries.","104",NA
"Στο ζήτημα της ενεργειακής απεξάρτησης, η Ελλάδα μπορεί να ανταποκριθεί με ένα πλέγμα πολιτικών και υποδομών που θα περιλαμβάνουν:","On the issue of energy independence, Greece can respond with a matrix of policies and infrastructures that will include","416.2",NA
"1. Εντατική επέκταση της παραγωγής ηλεκτρικής ενέργειας με ανανεώσιμες μορφές (αέρας, ήλιος, θάλασσα, υδροηλεκτρικά)","1. Intensive expansion of electricity generation with renewable energy sources (air, solar, sea, hydroelectric)","416.2",NA
"2. Αξιοποίηση κοιτασμάτων φυσικού αερίου και πετρελαίου στην ευρύτερη περιοχή της ΝΑ Μεσογείου ως συμπληρωματικών καυσίμων με συγκεκριμένο ορίζοντα βαθμιαίας απόσυρσης από το ενεργειακό ισοζύγιο.","Exploitation of natural gas and oil deposits in the wider SE Mediterranean region as complementary fuels with a specific horizon for gradual withdrawal from the energy balance.","416.2",NA
"3. Διατήρηση ορισμένων λιγνιτικών μονάδων ως στρατηγική εφεδρεία σε περιπτώσεις αυξημένης ενεργειακής πίεσης και εκτάκτων αναγκών.","3. Maintaining certain lignite plants as a strategic reserve in cases of increased energy pressure and emergency needs.","416.2",NA
"4. Κατασκευή δικτύων μεταφοράς ηλεκτρικής ενέργειας που θα διευκολύνουν την ένταξη ενεργειακών κοινοτήτων στο εθνικό σύστημα.","4. Construction of electricity transmission networks to facilitate the integration of energy communities into the national system.","411",NA
"5. Προσαρμογή των δικτύων μεταφοράς/ διανομής φυσικού αερίου, ώστε να μπορούν να υποδεχθούν βιομεθάνιο και - σε επόμενο στάδιο - πράσινο υδρογόνο.","5. Adaptation of natural gas transmission/distribution networks to accommodate biomethane and - at a later stage - green hydrogen.","411",NA
"5.3 Το νέο κύμα πληθωρισμού","5.3 The new wave of inflation","H",NA
"Ο περιορισμός τροφοδοσίας των ευρωπαϊκών οικονομιών με φυσικό αέριο από την Ρωσία, προκάλεσε μεγάλη αύξηση στις τιμές του και συνακόλουθα στις τιμές ηλεκτρικής ενέργειας που σε μεγάλο βαθμό στηρίζεται σε αυτό το είδος καυσίμου.","The restriction of the supply of natural gas from Russia to European economies has caused a large increase in gas prices and consequently in electricity prices, which are largely based on this type of fuel.","404",NA
"Εναλλακτικές προμήθειες φυσικού αερίου (π.χ. από τις ΗΠΑ) αδυνατούν να καλύψουν με επάρκεια τις ελλείψεις, ενώ η αναζήτηση διαφορετικών καυσίμων ή πηγών (πχ ΑΠΕ) θα είναι μια αργή διαδικασία.","Alternative gas supplies (e.g. from the US) are unable to adequately cover the shortages, while the search for different fuels or sources (e.g. renewable energy sources) will be a slow process.","404",NA
"Ανάλογες πληθωριστικές πιέσεις εντοπίστηκαν και στην εμπορία πετρελαίου, πλην όμως η ύπαρξη πολλών εναλλακτικών δυνατοτήτων προμήθειας περιόρισε την έξαρση των τιμών.","Similar inflationary pressures have been identified in oil marketing, but the existence of many alternative supply options has limited the price spike.","404",NA
"Εξίσου όμως απειλητικά κύματα πληθωρισμού προκλήθηκαν σε πρώτες ύλες και βασικά είδη διατροφής, με συνέπεια να σημειωθούν ανατιμήσεις και ελλείψεις σε διεθνή κλίμακα.","Equally threatening waves of inflation were triggered in raw materials and basic foodstuffs, resulting in international price increases and shortages.","404",NA
"Ένα σύγχρονο σοσιαλδημοκρατικό πλαίσιο αντιμετώπισης των φαινομένων αυτών, θα βασίζεται σε παρεμβάσεις καθολικής αναβάθμισης της παραγωγής, του επιχειρηματικού κλίματος και του εργασιακού περιβάλλοντος, ταυτόχρονα με τον τερματισμό της εξάρτησης της ενεργειακής τροφοδοσίας από μία μόνο πηγή ή χώρα.","A modern social-democratic framework for dealing with these phenomena will be based on interventions to upgrade production, the business climate and the working environment across the board, while ending the dependence of energy supply on a single source or country.","416.2",NA
"Δηλαδή, μια συνολική ανασύνταξη του μοντέλου παραγωγής και διανομής της απαιτούμενης ενέργειας και των υποδομών διασύνδεσης.","In other words, a comprehensive reorganisation of the model for the production and distribution of the energy required and the interconnection infrastructure.","411",NA
"Φυσικά, μία τέτοια πολιτική παίρνει χρόνια για να ολοκληρωθεί και να αποδώσει.","Of course, such a policy takes years to complete and pay off.","411",NA
"Μέχρι τότε χρειάζονται χειρουργικές δημοσιονομικές επεμβάσεις στις τιμές των καυσίμων (κυρίως με μείωση των ειδικών φόρων), καθώς και στήριξη του εισοδήματος των πιο ευάλωτων ομάδων που διαφορετικά θα στερηθούν το αγαθό της ενέργειας και θα περιθωριοποιηθούν ακόμα περισσότερο.","Until then, surgical fiscal interventions on fuel prices (mainly by reducing specific taxes) are needed, as well as income support for the most vulnerable groups who will otherwise be deprived of the energy commodity and further marginalized.","412",NA
"Χρειάζεται όμως και χρήμα και είναι προφανές ότι η ορθή κλίμακα διαχείρισης είναι τα εργαλεία της Ευρωπαϊκής Ένωσης και δευτερευόντως οι εθνικές πολιτικές κάθε κράτους χωριστά.","But money is also needed, and it is obvious that the right scale of management is the tools of the European Union and, secondarily, the national policies of each individual state.","412",NA
"Όπως τα έργα ενεργειακής μετάβασης χρηματοδοτούνται από το Ταμείο Ανάκαμψης, έτσι και τα δημοσιονομικά εργαλεία αντιμετώπισης της ενεργειακής κρίσης πρέπει να αντλήσουν πόρους από ένα ανάλογο ευρωπαϊκό μηχανισμό.","Just as energy transition projects are financed by the Recovery Fund, the financial instruments for dealing with the energy crisis must draw resources from a similar European mechanism.","404",NA
"Το πλεονέκτημα θα είναι ότι αφενός μεν η ΕΕ θα έχει αποφασιστικό λόγο για την χρηματοδότηση, περιορίζοντας σπατάλες και κακοδιαχείριση από τα διάφορα κράτη.","The advantage would be that on the one hand the EU would have a decisive say on funding, limiting waste and mismanagement by the various states.","404",NA
"Θα ξέρει επίσης πότε, πού και σε ποιους πρέπει να σταματήσει η χρηματοδότηση, αποφεύγοντας έτσι την αναζωπύρωση του στασιμοπληθωρισμού σε διάφορες χώρες.","It will also know when, where and to whom funding should be stopped, thus avoiding the resurgence of stagflation in various countries.","404",NA
"Ενεργειακή κρίση και ελλείψεις στην Ελλάδα","Energy crisis and shortages in Greece","408",NA
"Με την απειλή του στασιμοπληθωρισμού, η εύθραυστη ανταγωνιστικότητα της ελληνικής οικονομίας υφίσταται νέο συντριπτικό πλήγμα, ενώ οι προσπάθειες των επιχειρήσεων να ορθοποδήσουν μετά από τρία χρόνια πανδημίας και άλλα οκτώ χρόνια κρίσης είναι ξανά μετέωρες.","With the threat of stagflation, the fragile competitiveness of the Greek economy is suffering a new crushing blow, while the efforts of businesses to recover after three years of pandemic and another eight years of crisis are again in limbo.","408",NA
"Η σημερινή κατάσταση είναι δύσκολη και κανείς δεν μπορεί ρεαλιστικά να εξαλείψει όλες τις συνέπειες της σε σύντομο χρόνο.","The current situation is difficult and no one can realistically eliminate all its consequences in the short term.","408",NA
"Όσοι το επιχειρούν και τάζουν αλόγιστα προς όλες τις κατευθύνσεις ότι κατέχουν την λύση στα προβλήματα τους είτε είναι δημαγωγοί χωρίς να νιώθουν την ευθύνη να αιτιολογήσουν την πολιτική τους, είτε αγνοούν το μέγεθος και την ένταση των προβλημάτων που πλήττουν την οικονομία μας.","Those who attempt to do so and recklessly pretend in all directions that they possess the solution to their problems are either demagogues without feeling the responsibility to justify their policies, or they are ignorant of the magnitude and intensity of the problems afflicting our economy.","305.1",NA
"Όμως ακόμα και αν δεν μπορούμε να ανατρέψουμε στο σύνολο της την αρνητική κατάσταση, μπορούμε σίγουρα να κάνουμε δύο πράγματα:","But even if we cannot reverse the whole negative situation, we can certainly do two things:","403",NA
"Πρώτον, να μετριάσουμε τις συνέπειες της για τις ευρείες κατηγορίες των λαϊκών στρωμάτων, τους μισθωτούς και συνταξιούχους, τις μικρές επιχειρήσεις και γενικά τα νοικοκυριά που πλήττονται με σφοδρότητα από την ακρίβεια.","First, to mitigate its consequences for the broad categories of the grassroots, wage earners and pensioners, small businesses and households in general who are being hit hard by the reality.","403",NA
"Δεύτερον, με τις αποφάσεις μας να βοηθήσουμε το βάρος προσαρμογής να κατανεμηθεί κυρίως σε όσους ωφελούνται από τις εξελίξεις και έχουν την ευκαιρία ακόμα και μέσα στην κρίση να αυξάνουν τα κέρδη τους και να πολλαπλασιάζουν την επιχειρηματική τους δραστηριότητα και τον πλούτο τους.","Secondly, by our decisions to help distribute the burden of adjustment mainly to those who benefit from developments and have the opportunity, even in the crisis, to increase their profits and multiply their business activity and wealth.","403",NA
"Στόχος μας είναι ένας δίκαιος μηχανισμός που φορολογεί τα υπερκέρδη των λίγων που επωφελούνται επιδέξια από την κρίση και χρηματοδοτεί τις ζημιές των πολλών και ανήμπορων να αντιδράσουν στην επέλαση της.","Our aim is a fair mechanism that taxes the excess profits of the few who skilfully benefit from the crisis and finances the losses of the many who are unable to react to its onslaught.","403",NA
"Ταυτόχρονα, πρέπει όμως να σχεδιάσουμε και στρατηγικές επιλογές για την ενεργειακή επάρκεια και τροφοδοσία της χώρας, αναθεωρώντας αρκετές επιπόλαιες και μη-ρεαλιστικές κατευθύνσεις που είχαν τεθεί τα προηγούμενα χρόνια χωρίς κανένα δημόσιο διάλογο και συναίνεση.","At the same time, however, we must also plan strategic options for the country's energy sufficiency and supply, revising several frivolous and unrealistic directions that were set in previous years without any public dialogue and consensus.","404",NA
"α. Βραχυπρόθεσμα μέτρα","α. Short-term measures","H",NA
"1. Μείωση των ειδικών φόρων στα καύσιμα για να ελαττωθεί η τελική τιμή καταναλωτή, να μειωθεί ο πληθωρισμός και να περιοριστεί η διάβρωση της αγοραστικής δύναμης.","1. Reduce fuel excise taxes to lower the final consumer price, reduce inflation and limit the erosion of purchasing power.","412",NA
"2. Μείωση ΦΠΑ σε επιλεγμένα είδη ευρείας κατανάλωσης, ιδιαίτερα στον τομέα διατροφής.","2. Reduce VAT on selected consumer goods, particularly in the food sector.","412",NA
"3. Ενίσχυση του εισοδήματος των πιο ευάλωτων ομάδων,","3. Strengthen the income of the most vulnerable groups,","503",NA
"καθώς και του κατώτερου μισθού.","including the minimum wage.","412",NA
"Εκστρατεία εξοικονόμησης ενέργειας στα νοικοκυριά και τις επιχειρήσεις με αυτοπεριορισμό της κατανάλωσης.","Energy saving campaign in households and businesses by self-limiting consumption.","416.2",NA
"Κίνητρα και ελαφρύνσεις για την μειωμένη κατανάλωση.","Incentives and rebates for reduced consumption.","416.2",NA
"4. Υψηλή φορολογία στα υπερκέρδη των παρόχων ηλεκτρικής ενέργειας και με τα έσοδα χρηματοδότηση μείωσης των ειδικών φόρων.","4. High taxation on excess profits of electricity providers and with revenue funding reduction of special taxes.","403",NA
"β. Μεσοπρόθεσμα μέτρα","β. Medium-term measures","H",NA
"1. Ενίσχυση της ενεργειακής αυτονομίας της χώρας με επέκταση και διασύνδεση ανανεώσιμων πηγών.","1. Strengthen the country's energy autonomy by expanding and interconnecting renewable sources.","416.2",NA
"2. Μείωση της εξάρτησης από χώρες και εταιρείες με μονοπωλιακή συμπεριφορά.","2. Reduce dependence on countries and companies with monopolistic behaviour.","403",NA
"3. Διάδοση της αυτοπαραγωγής ενέργειας σε μικρή και μεσαία κλίμακα παραγωγικής δραστηριότητας.","3. Dissemination of self-generation of energy on a small and medium scale of productive activity.","403",NA
"(Σπίτια, μικρές επιχειρήσεις, καλλιέργειες)","(homes, small businesses, crops)","416.2",NA
"4. Ώθηση στην παραγωγή μηχανημάτων ΑΠΕ με κίνητρα/υποδομές και επενδύσεις που στόχο έχουν την αύξηση της Εγχώριας Προστιθέμενης Αξίας.","4. Boosting the production of renewable energy machinery with incentives/infrastructure and investments aimed at increasing Domestic Value Added.","410",NA
"5. Άμεση κατασκευή δικτύων μέσης τάσης για την διασύνδεση της ηλεκτροπαραγωγής.","5. Immediate construction of medium voltage networks for interconnection of power generation.","411",NA
"6. Διατήρηση επιλεγμένων λιγνιτικών μονάδων ως ψυχρής εφεδρεία στο σύστημα μέχρις ότου ολοκληρωθεί η διαδικασία Πράσινης Μετάβασης.","6. Retention of selected lignite units as a cold reserve in the system until the Green Transition process is completed.","416.2",NA
"7. Για να μετριαστεί ο αντίκτυπος των υψηλών τιμών καυσίμων στην τιμή ηλεκτρικής ενέργειας, προτείνεται η κατάργηση της καθολικής κάλυψης ζήτησης μέσω του Χρηματιστηρίου Ενέργεια (ΤθΓςθί ιτιοάθΙ) και η επανεξέταση του ρόλου του συνολικά.","7. To mitigate the impact of high fuel prices on electricity prices, it is proposed to abolish the universal demand response through the Energy Exchange (TthGshi itioathl) and review its role altogether.","403",NA
"6. Η ΚΕΝΤΡΙΚΗ ΠΡΟΤΕΡΑΙΟΤΗΤΑ ΤΟΥ ΠΡΟΓΡΑΜΜΑΤΟΣ","6. THE CENTRAL PRIORITY OF THE PROGRAMME","H",NA
"Λαμβάνοντας υπόψη όλες τις εξελίξεις, τις διεθνείς αντιξοότητες, τις εθνικές ανάγκες και τις ευρωπαϊκές προοπτικές, πώς - άραγε - πρέπει να ιεραρχήσουμε τους στόχους και τις προτεραιότητες του Κινήματος Αλλαγής τα επόμενα χρόνια;","Taking into account all the developments, international adversities, national needs and European perspectives, how - I wonder - should we prioritise the objectives and priorities of the Movement for Change in the coming years?","305.1",NA
"Ποιους πρέπει προεχόντως να εμπνεύσουμε και να στηρίξουμε, σε ποιους να σταθούμε αρωγοί και σε ποιους απέναντι, ποιες πρακτικές θέλουμε να πολλαπλασιάσουμε και ποιες να εξαλείψουμε;","Who should we primarily inspire and support, who should we support and oppose, which practices do we want to multiply and which ones do we want to eliminate?","305.1",NA
"Κάθε γενιά πληρώνει ένα τίμημα, μεγαλύτερο ή μικρότερο.","Each generation pays a price, greater or lesser.","706",NA
"Όμως, στην δεκαετία του 1980, ίσως και σε αυτή του 1990, νέα εργαζόμενα ζευγάρια είχαν την δυνατότητα, παρά τον καλπάζοντα πληθωρισμό και τα διψήφια επιτόκια, να αγοράσουν σπίτι και να αντιμετωπίσουν το κόστος εκπαίδευσης του ή των παιδιών τους.","But in the 1980s, perhaps even in the 1990s, young working couples were able, despite galloping inflation and double-digit interest rates, to buy a house and face the cost of educating his or her child or children.","706",NA
"Σήμερα, η ακρίβεια και οι φόροι εκμηδενίζουν το διαθέσιμο εισόδημα των νέων εργαζομένων.","Today, accuracy and taxes are wiping out the disposable income of young workers.","408",NA
"Τα επακόλουθα αυτής της πραγματικότητας είναι πολλαπλά: υπογεννητικότητα, με επιπτώσεις στο δημογραφικό και στις δομές του ασφαλιστικού, μειωμένη παραγωγικότητα, με ορατές παρενέργειες στην αποτελεσματική διαχείριση, στην προθυμία για ανάληψη ευθύνης και πρωτοβουλιών, στην αγάπη για εργασία και δημιουργία.","The consequences of this reality are manifold: under-generation, with consequences for demographics and social security structures, reduced productivity, with visible side effects on effective management, on the willingness to take responsibility and initiatives, on the love of work and creativity.","408",NA
"Πολλοί, ικανοί και καταρτισμένοι, επιλέγουν την καταφυγή σε άλλες χώρες, αρνούμενοι την αποδοχή συμβιβασμού.","Many competent and qualified people are choosing to take refuge in other countries, refusing to accept compromise.","704",NA
"Η έλλειψη αυτών των ανθρώπων προκαλεί διπλό κακό: αφενός στερεί την χώρα από απαραίτητα ταλέντα, αφετέρου συνιστά επένδυση (κόστος εκπαίδευσης) χωρίς ανταποδοτικότητα.","The shortage of these people causes a double harm: on the one hand, it deprives the country of essential talent, and on the other, it constitutes an investment (cost of education) without return.","704",NA
"6.1 Η νέα γενιά πλήρωσε το κόστος, αλλά τώρα κινητήρια δύναμη","6.1 The younger generation has paid the cost, but now it is the driving force","H",NA
"Αν κάποιος δεν θέλει κανέναν να αγνοήσει στον κατάλογο προτεραιοτήτων και κυρίως κανέναν να μην δυσαρεστήσει σε όσα τάξει, οι απαντήσεις μπορούν να γίνουν απέραντες και το Πρόγραμμα να θυμίζει τηλεφωνικό κατάλογο που το ανοίγεις και βρίσκεις αυτό που θέλεις.","If one does not want anyone to be ignored in the list of priorities and especially no one to be displeased in what ranks, the answers can become endless and the Programme can become like a telephone directory that you open and find what you want.","000",NA
"Γ ια μας όμως, η ικανότητα και η τόλμη ενός πρωτοπόρου κινήματος είναι να εντοπίσει και να αναδείξει εκείνες τις πρωτοπόρες κατηγορίες που αν κινητοποιηθούν δυναμικά θα πάνε όλη την κοινωνία μπροστά.","For us, however, the ability and audacity of a pioneering movement is to identify and highlight those pioneering categories which, if mobilised dynamically, will move the whole of society forward.","305.1",NA
"Και σε αυτές τις κατηγορίες πρέπει να ρίξουμε το βάρος της πολιτικής μας.","And it is on these categories that we must put the weight of our politics.","305.1",NA
"Αν δεν πετύχουν αυτές, όλοι θα αποτύχουμε.","If they do not succeed, we will all fail.","305.1",NA
"Αν όμως πετύχουν, τότε όλη η κοινωνία θα πάει καλύτερα και το κράτος θα μπορέσει να ασκήσει την πολιτική του με πολύ καλύτερα αποτελέσματα.","But if they succeed, then the whole of society will be better off and the state will be able to carry out its policy with much better results.","305.1",NA
"Για μας λοιπόν, για το Κίνημα Αλλαγής, ο θεμελιώδης πρωταγωνιστής για την αναζωογόνηση της οικονομίας και την κοινωνική συνοχή, την προσαρμογή της χώρας στην Πράσινη και την Ψηφιακή Μετάβαση, την ανασυγκρότηση της πατρίδας μας με ισχυρή διεθνή παρουσία και ασφάλεια, είναι η σημερινή Νέα Γενιά!","So for us, for the Movement for Change, the fundamental protagonist for the revitalization of the economy and social cohesion, the adaptation of the country to the Green and Digital Transition, the reconstruction of our country with a strong international presence and security, is today's New Generation!","706",NA
"Είναι όσοι στην αρχή της σταδιοδρομίας τους σημαδεύτηκαν από την κρίση και τα Μνημόνια και έμειναν χρόνια άνεργοι ή ξενιτεύτηκαν ή - και αν έμειναν - δούλεψαν με αμοιβές πολύ χαμηλότερες από τα προσόντα τους.","They are those who at the beginning of their careers were scarred by the crisis and the Memoranda and remained unemployed for years or emigrated or - even if they stayed - worked for wages far below their qualifications.","706",NA
"Είναι αυτοί που έμειναν έγκλειστοι με την πανδημία και πρέπει διαρκώς να εκπαιδεύονται σε νέες τεχνολογίες και νέες μορφές επικοινωνίας για να μπορέσουν να παραμείνουν στην αγορά εργασίας, αντιμετωπίζοντας όλο και περισσότερες απαιτήσεις απόδοσης αλλά με διαρκώς αμφισβητούμενα δικαιώματα και αμοιβές.","They are the ones who have been locked in with the pandemic and have to be constantly trained in new technologies and new forms of communication in order to be able to remain in the labour market, facing ever more performance demands but with constantly contested rights and pay.","706",NA
"Είναι αυτοί που μέσα στις πιο αντίξοες συνθήκες, χωρίς κρατική στήριξη και τραπεζική ρευστότητα, επιχείρησαν να κάνουν την γνώση τους παραγωγική, να σχεδιάσουν ανταγωνιστικά προϊόντα, να βγουν στις διεθνείς αγορές.","It is they who, in the most adverse conditions, without state support and bank liquidity, have attempted to make their knowledge productive, to design competitive products, to enter international markets.","706",NA
"Να δημιουργήσουν έτσι μια ολόκληρη γενιά νέων τολμηρών επιχειρήσεων που ξέρει να παίρνει ρίσκα, αλλά και να βρίσκει τρόπους συνεργασίας και ανάπτυξης.","They have thus created a whole generation of young, daring enterprises that know how to take risks, but also how to find ways to cooperate and grow.","706",NA
"Είναι όμως και όσοι παλεύουν ακόμα να μπουν στην αγορά εργασίας, είτε επειδή δεν έχουν τις απαραίτητες γνώσεις, είτε οι ευκαιρίες είναι πολύ λίγες και πρέπει οι μεν να αποκτηθούν, οι δε να διευρυνθούν για να σπάσει ο φαύλος κύκλος ανεργίας και έλλειψης κατάρτισης.","But there are also those who are still struggling to enter the labour market, either because they do not have the necessary skills, or the opportunities are too few and they need to be acquired and the others need to be expanded in order to break the vicious circle of unemployment and lack of training.","706",NA
"Βασικός στόχος του Προγράμματος μας είναι η περιγραφή συγκεκριμένων δράσεων για να δημιουργήσουμε καλύτερες προϋποθέσεις για την οικονομική πορεία και την επαγγελματική εξέλιξη της Νέας Γενιάς, σε ένα περιβάλλον ασφάλειας, αξιοκρατίας και προόδου.","The main objective of our programme is to describe specific actions to create better conditions for the economic and professional development of the younger generation, in an environment of security, meritocracy and progress.","701",NA
"Από την προτεραιότητα που δίνουμε στην Εγχώρια Προστιθέμενη Αξία και τις πρωτοβουλίες παραγωγικής ανασυγκρότησης, έως τις διευκολύνσεις και τα νέα εργαλεία τραπεζικού δανεισμού, ο στόχος είναι πώς η νέα επιχειρηματικότητα θα βρει πιο γόνιμο έδαφος να αναπτυχθεί και να στεριώσει.","From the priority we give to Domestic Value Added and productive reconstruction initiatives, to facilities and new bank lending tools, the aim is how young entrepreneurship will find more fertile ground to grow and take root.","402",NA
"Από τις δράσεις κατάρτισης σε νέες τεχνολογίες και δεξιότητες έως την απλοποίηση των κρατικών διαδικασιών αδειοδότησης, αξιολόγησης τεχνο-ερευνητικών προγραμμάτων και έγκρισης προϊόντων, ο στόχος είναι πώς η νέα επιχειρηματικότητα θα μπορέσει να ενταχθεί πιο ολοκληρωμένα στην παραγωγική διαδικασία και να βρει τις ευκαιρίες που της αξίζουν.","From training actions in new technologies and skills to the simplification of government procedures for licensing, evaluation of techno-research projects and product approval, the objective is how new entrepreneurship can be more fully integrated into the production process and find the opportunities it deserves.","402",NA
