"text","text_en","cmp_code","eu_code"
"άνευ προηγουμένου αύξηση της ανεργίας (στο 25,2% τον Ιούνιο του 2015, το υψηλότερο ποσοστό στην Ε.Ε.)","unprecedented increase in unemployment (25.2% in June 2015, the highest rate in the EU)","304",NA
"και εκτίναξη των χρεών σε επίπεδα μη αντιμετωπίσιμα.","and an explosion of debts to unmanageable levels.","304",NA
"Το ΔΝΤ προέβλεψε ότι το χρέος της Ελλάδας το 2017 θα ανέλθει σχεδόν στο 200% του ΑΕΠ.","The IMF predicted that Greece's debt in 2017 will reach almost 200% of GDP.","103.2",NA
"H Χρυσή Αυγή, σταθερή στην θέση της περί μονομερούς καταγγελίας του Μνημονίου,","Golden Dawn, firm in its position on the unilateral denunciation of the Memorandum, unlike","110",NA
"σε αντίθεση με την αριστερά που για ψηφοθηρικούς λόγους χρησιμοποίησε την μνημονιακή ορολογία περί «επαναδιαπραγμάτευσης» η οποία οδήγησε στην υπογραφή και τρίτου «προοδευτικού» Μνημονίου,","the left, which for electoral reasons used the Memorandum terminology of ""renegotiation"" which led to the signing of the third ""progressive"" Memorandum,","304",NA
"στοχεύει στον άμεσο λογιστικό έλεγχο του δημοσίου χρέους και την άμεση διαγραφή του παράνομου και επαχθούς χρέους που πληρώνει ο ελληνικός λαός.","aims at the immediate audit of the public debt and the immediate cancellation of the illegal and burdensome debt paid by the Greek people.","408",NA
"«1% βιομηχανική ανάπτυξη αξίζει εκατό φορές περισσότερο από 1% τουριστική ανάπτυξη ή καταναλωτική επέκταση, διότι η πρώτη και μόνο συμβάλει στην αυτάρκεια της Πατρίδας».Παναγιώτης Κονδύλης (1943-1998)","""1% industrial growth is worth a hundred times more than 1% tourism growth or consumer expansion, because the former alone contributes to the self-sufficiency of the Homeland"".Panagiotis Kondylis (1943-1998)","000",NA
"-Ο Γενικός Γραμματέας της Χρυσής Αυγής εδήλωσε σε συνέντευξή του τον Σεπτέμβριο του 2015 ότι η Ελλάδα για να σταθεί στα πόδια της «πρέπει να επιστρέψει στην εθνική παραγωγή.","-The General Secretary of Golden Dawn stated in an interview in September 2015 that Greece ""must return to national production in order to stand on its feet.","410",NA
"Εάν ο Έλληνας έχει εθνική οικονομία, τότε έχει και την πολυτέλεια να επιλέξει ποιο από τα δύο νομίσματα (ευρώ ή εθνικό νόμισμα) θα προτιμήσει.","If the Greek has a national economy, then he has the luxury of choosing which of the two currencies (euro or national currency) he prefers.","601.1",NA
"Η δική μας επιλογή είναι η χώρα να έχει ένα εθνικό νόμισμα, αλλά προηγουμένως θα πρέπει να έχει και εθνική οικονομία.","Our choice is for the country to have a national currency, but first it must have a national economy.","414",NA
"Μην ξεχνάμε ότι το ευρώ το έχουμε πληρώσει με την καταστροφή της βιομηχανικής και της αγροτικής παραγωγής, κα με τις μίζες στους Ευρωπαίους και ενταύθα πολιτικούς συνεργάτες».","Let's not forget that we have paid for the euro with the destruction of industrial and agricultural production, and with the kickbacks to Europeans and their political partners.""","110",NA
"Η   Χρυσή   Αυγή  υποστηρίζει   ένα   μοντέλο   οικονομικής   ανάπτυξης  που βασίζεται στις έννοιες της εργασίας και της παραγωγής.","Golden Dawn supports a model of economic development based on the concepts of labour and production.","410",NA
"Ενθαρρύνει την ιδιωτική πρωτοβουλία, υπό τον όρο ότι αυτή δεν εκδηλώνεται αντίθετα προς το εθνικό συμφέρον και θεωρεί απαραίτητη την παραμονή υπό κρατική διαχείριση και έλεγχο, των επιχειρήσεων στρατηγικού ενδιαφέροντος.","It encourages private initiative, provided that it does not run counter to the national interest, and considers it essential that enterprises of strategic interest remain under state management and control.","401",NA
"Το τραπεζικό σύστημα και η οικονομική δραστηριότητα πρέπει να διευκολύνουν και να στηρίζουν την εργασία, την παραγωγή και την κοινωνική δικαιοσύνη.","Banking and economic activity must facilitate and support work, production and social justice.","416.2",NA
"Πρώτος στόχος η αυτάρκεια σε όλα τα βασικά είδη διαβιώσεως του λαού.","The first objective is self-sufficiency in all the basic means of subsistence of the people.","406",NA
"ΤΡΟΦΙΜΑ, ΦΑΡΜΑΚΑ, ΚΑΥΣΙΜΑ ΚΑΙ ΟΠΛΑ χρειάζεται ένα κράτος για να επιβιώσει, να παραμείνει ελεύθερο και να δημιουργήσει.","A state needs FOOD, DRUGS, FUEL AND GARBAGE to survive, remain free and create.","406",NA
"Σε  πρώτο  στάδιο  η  Χρυσή  Αυγή  στοχεύει  στην  ενίσχυση  και  τον επιστημονικό προγραμματισμό της γεωργικής και κτηνοτροφικής μας παραγωγής,  ώστε να καλύπτουμε πλήρως τις  εσωτερικές μας ανάγκες σε κύρια είδη διατροφής.","In the first stage, Golden Dawn aims to strengthen and scientifically plan our agricultural and livestock production, so that we can fully cover our internal needs in basic foodstuffs.","703.1",NA
"Η ΕΛΛΑΣ ΕΙΝΑΙ ΜΙΑ ΠΛΟΥΣΙΑ ΧΩΡΑ.","GREECE IS A RICH COUNTRY.","606.1",NA
"Παρ’ όλο που στις τέσσαρες τελευταίες δεκαετίες καταστράφηκε η εθνική μας παραγωγή, η γεωργία και η κτηνοτροφία μας,","Although our national production, agriculture and livestock farming have been destroyed in the last four decades,","703.1",NA
"εάν η Ελλάς λειτουργήσει ως ανεξάρτητο κράτος και όχι ως προτεκτοράτο ξένων δυνάμεων, μπορεί και πάλι να παράγει και να γίνει μία πλούσια και δυνατή χώρα.","if Greece functions as an independent state and not as a protectorate of foreign powers, it can again produce and become a rich and strong country.","109",NA
"Μπορούμε να ξεκινήσουμε και πάλι.","We can start again.","703.1",NA
"Ναι στην Εθνική Παραγωγή!","Yes to National Production!","703.1",NA
"Τ Ο  ΚΑΤΟΧΙΚΟ ΔΑΝΕΙΟ","THE OCCUPATION LOAN","H",NA
"Κατά την διάρκεια της τριπλής κατοχής οι γερμανικός στρατός ελάμβανε χρήματα υπό μορφή δανείου από την Τράπεζα της Ελλάδος, προσθέτοντας μια   επιπλέον   οικονομική   επιβάρυνση   στην   Πατρίδα   μας,   εκτός   των κατασχέσεων  και  των  καταστροφών  που  υπέστη ο  Ελληνισμός.","During the triple occupation, the German army received money in the form of a loan from the Bank of Greece, adding an additional financial burden to our Homeland, in addition to the confiscations and destruction suffered by Hellenism.","109",NA
"Όμως  το χρέος τους αυτό οι Γερμανοί το αναγνώρισαν και μάλιστα πριν την λήξη του πολέμου ξεκίνησαν να το αποπληρώνουν.","But the Germans recognized this debt and even before the end of the war they started to repay it.","109",NA
"Στην Διάσκεψη Ειρήνης των Παρισίων, το 1946, το κατοχικό χρέος της Γερμανίας προς την Ελλάδα ανήρχετο σε 100 δισ. ευρώ.","At the Paris Peace Conference in 1946, Germany's occupation debt to Greece amounted to 100 billion euros.","109",NA
"Από τότε έπαυσε το άτοκο της οφειλής και με την προσθήκη ενός συμβολικού επιτοκίου, το χρέος σήμερα ανέρχεται σε 510  δισ.  ευρώ.","Since then, the interest-free nature of the debt has ceased, and with the addition of a token interest rate, the debt now stands at €510 billion.","109",NA
"Άλλες  εκτιμήσεις  έγκριτων  ευρωπαίων  οικονομολόγων κάνουν λόγο για 575 δισεκατομμύρια ευρώ (Jacques Delpla, «Les Echos» 23/6/11).","Other estimates by reputable European economists put the figure at €575 billion (Jacques Delpla, ""Les Echos"" 23/6/11).","109",NA
"Η Χρυσή Αυγή στοχεύει στην διεκδίκηση του κατοχικού δανείου από την γερμανική κυβέρνηση, η οποία άλλωστε ευθύνεται σε μεγάλο βαθμό για την «φούσκα»  του  ελληνικού  χρέους.","Golden Dawn aims to claim the occupation loan from the German government, which is largely responsible for the Greek debt bubble.","109",NA
"Τα  «εύκολα  δανεικά»  της  Ε.Ε.  που ελάμβανε η Ελλάς τις τελευταίες δεκαετίες έδωσαν ζωή στη γερμανική εξαγωγική βιομηχανία και μέχρι σήμερα αποπληρώνονται με τοκογλυφικούς όρους.","The ""easy loans"" of the EU that Greece received in the last decades gave life to the German export industry and are still being repaid on usurious terms.","109",NA
"Μόνο μία αληθινά εθνική ηγεσία μπορεί να διεκδικήσει τα δίκαια της Ελλάδος και τον συμψηφισμό του χρέους μας προς την Γερμανία με το κατοχικό δάνειο.","Only a truly national leadership can claim the rights of Greece and the offsetting of our debt to Germany against the occupation loan.","305.1",NA
"ΕΞΩΤΕΡΙΚΗ ΠΟΛΙΤΙΚΗ","FOREIGN POLICY","H",NA
"Η Ελλάς αποτελεί τμήμα της Δακτυλίου Γης η οποία λειτουργεί ως ανάχωμα των καθοδικών προς την Μεσόγειο τάσεων της εκάστοτε Ευρασιατικής Χερσαίας Δυνάμεως, όπως αυτή νοείται, από αγγλοαμερικανικής πλευράς, ως «δυνητικώς ομοιογενής στρατηγική απειλή».","Greece is part of the Earth Ring which functions as a buffer against the downward trends towards the Mediterranean of the Eurasian Land Power, as it is understood, from the Anglo-American point of view, as a ""potentially homogeneous strategic threat"".","109",NA
"Αυτή η ανάγνωση των ισορροπιών της διεθνούς ισχύος κατά τον Αμερικανό καθηγητή Διεθνών Σχέσεων στο Πανεπιστήμιο Yale, γεωπολιτικό Nicholas John Spykman, αποτελεί τον βασικό άξονα της γεωστρατηγικής αντιλήψεως της διεθνούς πραγματικότητος από αμερικανικής πλευράς, ανεξαρτήτως πολιτικής τοποθετήσεως.","This reading of the balance of international power, according to the American professor of International Relations at Yale University, geopolitician Nicholas John Spykman, constitutes the basic axis of the geostrategic perception of international reality from the American side, regardless of its political position.","109",NA
"Δεδομένου ότι οι Η.Π.Α καθορίζουν και τις κύριες ευρωπαϊκές στρατηγικές επιλογές στον τομέα της Άμυνας και της Ασφάλειας, και εφόσον οι Η.Π.Α εξακολουθήσουν να αποτελούν τον κύριο ρυθμιστή των πραγμάτων στην ΝΑ Μεσόγειο, η γεωστρατηγική αντίληψη του ελλαδικού χώρου, όπως και η Αμυντική Πολιτική της χώρας μας, οφείλει να παρακολουθεί και να λαμβάνει υπόψη την αντίληψη των Η.Π.Α για τον ευρύτερο Μεσογειακό Χώρο και, συνακόλουθα, τις μείζονες στρατηγικές επιλογές τους.","Given that the U.S.A. determines the main European strategic choices in the field of Defence and Security, and if the U.S.A. continues to be the main regulator in the SE Mediterranean, the geostrategic perception of the Greek space, as well as our country's Defence Policy, must monitor and take into account the U.S.A.'s perception of the wider Mediterranean area and, consequently, its major strategic choices.","109",NA
"Η δυναμική της χωροθεσίας της Ελλάδος από γεωπολιτικής απόψεως, ουδέποτε ευνόησε την ουδετερότητα.","The dynamics of Greece's geopolitical location has never favoured neutrality.","109",NA
"Οι ισχυροί παίκτες του Διεθνούς Συστήματος ποτέ δεν θα αφήσουν έξω από τους υπολογισμούς τους έναν τέτοιο χώρο.","The powerful players of the International System will never leave such a space out of their calculations.","109",NA
"Από το μοιραίο θέρος του 1974, μέχρι και την κρίση των Ιμίων το 1996, η Πατρίδα   μας   έχει   υποστεί   τεράστιες   απώλειες   από   την   δράση   των ατλαντικών δυνάμεων.","Since the fateful summer of 1974, up to the Imia crisis in 1996, our Homeland has suffered enormous losses from the action of the Atlantic powers.","109",NA
"Μία στροφή κατ’ αρχάς επενδυτική και ενεργειακή του γεωπολιτικού μας προσανατολισμού, θα ήταν μία κίνηση που οπωσδήποτε θα ευνοούσε το εθνικό συμφέρον.","A shift in our geopolitical orientation, first of all in terms of investment and energy, would be a move that would certainly favour the national interest.","109",NA
"Η γεωπολιτική θεωρία δείχνει ότι μία θαλάσσια δύναμη, όπως είναι η Ελλάδα, πρέπει να συνεργάζεται με μία χερσαία δύναμη, ώστε να λειτουργεί συμπληρωματικά προς αυτήν.","Geopolitical theory shows that a maritime power, such as Greece, must cooperate with a land power in order to function in a complementary way.","109",NA
"Η ιστορική εμπειρία μας δείχνει πως όποτε εμπιστευτήκαμε τους λεγόμενους δυτικούς «συμμάχους» μας δυστυχήσαμε,  διότι αυτοί είχαν κάθε συμφέρον να επιθυμούν μιαν Ελλάδα που θα υφίσταται ανήμπορη στην κρίσιμη αυτή γωνιά της ΝΑ Μεσογείου, ώστε  να  είναι  ο  εξ  ανάγκης  υπηρέτης  τους.","Our historical experience shows that whenever we trusted our so-called Western ""allies"" we were unhappy, because they had every interest in wanting a Greece that would be helpless in this critical corner of the South-Eastern Mediterranean, so that it would be their servant by necessity.","109",NA
"Σε  οικονομικό  επίπεδο,  η εμπειρία της επαχθούς λιτότητας και των ανθρωποκτόνων μνημονίων, μας δείχνει σαφέστατα ότι διεξάγεται ένας ανηλεής οικονομικός πόλεμος με απώτερο  σκοπό  τον  καθολικό  έλεγχο  της  χώρας  μας  από  τις  Δυτικές δυνάμεις, μέσω του ΔΝΤ και της ΕΚΤ.","At the economic level, the experience of the onerous austerity and the homicidal memoranda clearly shows us that a ruthless economic war is being waged with the ultimate goal of the total control of our country by the Western powers, through the IMF and the ECB.","103.2",NA
"Με βάση τα σημερινά δεδομένα, η ευρωατλαντική «δυτική συμμαχία», υπό την  αιγίδα  του  ΝΑΤΟ,  επιχειρεί  μία  περικύκλωση  της  Ρωσίας, εγκαθιδρύοντας στην ρωσική περιφέρεια στρατιωτικές βάσεις και αντιπυραυλική ομπρέλα.","On the basis of the current data, the Euro-Atlantic ""Western alliance"", under the auspices of NATO, is attempting to encircle Russia, establishing military bases and an anti-missile umbrella on the Russian periphery.","109",NA
"Η συγκεκριμένη γεωπολιτική συγκυρία, κατά την οποία οι ΗΠΑ υφίστανται   ήττες από την Ρωσία, με τις αμερικανικές οικονομικές δυνάμεις να χρηματοδοτούν δύο γεωπολιτικά δρώμενα στην Συρία   και   στην   ευρύτερη   Μέση   Ανατολή,","The current geopolitical context, in which the US is suffering defeats at the hands of Russia, with the US economic powers financing two geopolitical events in Syria and the wider Middle East,","109",NA
"καταδεικνύει   ότι   είναι   ο κατάλληλος χρόνος για την έναρξη αυτής της στροφής.","shows that it is the right time to begin this shift.","109",NA
"Η αποσταθεροποίηση της Μέσης Ανατολής και της Ουκρανίας δείχνουν ξεκάθαρα ότι η μεγάλη θαλάσσια δύναμη, οι ΗΠΑ, επιθυμεί να ελέγξει τις εν λόγω περιοχές.","The destabilisation of the Middle East and Ukraine clearly show that the great maritime power, the US, wishes to control these regions.","109",NA
"Η έξοδος προς τις θερμές θάλασσες, που οι Αμερικανοί ξοδεύουν δισεκατομμύρια δολάρια για να αποτρέψουν και οι Ρώσοι δισεκατομμύρια ρούβλια για να επιτύχουν, βρίσκεται στον ζωτικό χώρο της Ελλάδος.","The exit to the warm seas, which the Americans are spending billions of dollars to prevent and the Russians billions of rubles to achieve, is in Greece's vital space.","109",NA
"Από το μοιραίο θέρος του 1974, μέχρι και την κρίση των Ιμίων το 1996, η Πατρίδα   μας   έχει   υποστεί   τεράστιες   απώλειες   από   την   δράση   των ατλαντικών δυνάμεων.","Since the fateful summer of 1974, up to the Imia crisis in 1996, our Homeland has suffered enormous losses from the action of the Atlantic powers.","109",NA
"Μία στροφή κατ’ αρχάς επενδυτική και ενεργειακή του γεωπολιτικού μας προσανατολισμού, ένα άνοιγμα στον ρωσικό παράγοντα  ο  οποίος  παραμένει  100%  αποκλεισμένος  από  τον  ελλαδικό χώρο, θα ήταν μία κίνηση που οπωσδήποτε θα ευνοούσε το εθνικό συμφέρον.","A shift in our geopolitical orientation, first of all in terms of investment and energy, an opening up to the Russian factor, which remains 100% excluded from Greece, would be a move that would definitely favour the national interest.","109",NA
"Στο ενεργειακό πεδίο, η Ρωσία προμηθεύει την Ε.Ε. και τις χώρες της Βαλτικής  με  περισσότερο  από  το  50%  του  πετρελαίου  και  του  φυσικού αερίου που καταναλώνουν,","In the energy field, Russia supplies the EU and the Baltic countries with more than 50% of the oil and gas they consume,","101",NA
"αλλά διαθέτει και την τεχνογνωσία εξορύξεως των υδρογονανθράκων και την στρατιωτική ισχύ για την προστασία των κοιτασμάτων.","but it also has the know-how to extract hydrocarbons and the military power to protect the deposits.","101",NA
"Τα παραπάνω δεδομένα, με γνώμονα την κλιμακούμενη τουρκική προκλητικότητα και την δόλια απροθυμία των Δυτικών να επιτρέψουν την ανακήρυξη της ελληνικής ΑΟΖ, καθιστούν την Ρωσία ένα πολύτιμο σύμμαχο,","The above data, in light of the escalating Turkish provocativeness and the deceitful reluctance of the West to allow the declaration of the Greek EEZ, make Russia a valuable ally,","101",NA
"ο οποίος μπορεί να  εξασφαλίσει την ηρεμία στο Αιγαίο ύστερα  από  την  κεραυνοβόλα  ανακήρυξη  της  Ελληνικής  ΑΟΖ  και  την εκκίνηση της εξόρυξης και εκμετάλλευσης των υδρογονανθράκων μας.","which can ensure calm in the Aegean after the declaration of the Greek EEZ at first sight and the start of the extraction and exploitation of our hydrocarbons.","101",NA
"ΜΕΤΑΦΟΡΕΣ -ΝΑΥΤΙΛΙΑ","TRANSPORT - TOURISM","H",NA
"H χώρα μας αποτελεί το κλειδί στο Ευρωπαϊκό δίκτυο μεταφορών.","Our country is the key to the European transport network.","411",NA
"Με την ευρωπαϊκή λιμενική πολιτική να αποκτά μεγάλη ένταση και με την ένταξη 25 ελληνικών λιμένων στο διευρωπαϊκό λιμενικό δίκτυο (ΤΕΝ-Τ), μπορούμε να αποκτήσουμε μια νέα δυναμική στο διεθνές εμπόριο.","With the European port policy gaining great intensity and with the inclusion of 25 Greek ports in the trans-European port network (TEN-T), we can gain a new dynamic in international trade.","407",NA
"Η Χρυσή Αυγή προτείνει:Δημιουργία δικτύου για τους λιμένες Θεσσαλονίκης–Καβάλας– Αλεξανδρουπόλεως, σε σύνδεση με το σιδηροδρομικό μας δίκτυο, σε συνεργασία με την ρωσική κρατική σιδηροδρομική εταιρεία και ανάπτυξη του σιδηροδρομικού διαδρόμου Sea 2 Sea (Καβάλα–Αλεξανδρούπολη– Βουλγαρία–Ρωσία), με την ταυτόχρονη σύνδεση του δικτύου Μόσχα–Καζάν.","Golden Dawn proposes:The creation of a network for the ports of Thessaloniki-Kavala-Alexandroupolis, in connection with our railway network, in cooperation with the Russian state railway company and the development of the Sea 2 Sea railway corridor (Kavala-Alexandroupolis-Bulgaria-Russia), with the simultaneous connection of the Moscow-Kazan network.","411",NA
"Οι  Ρώσοι  θα  μπορούν  να  επενδύσουν  σε  ελληνικούς  λιμένες, αναπτύσσοντας σύγχρονα διαμετακομιστικά κέντρα.","Russians will be able to invest in Greek ports, developing modern transit centres.","101",NA
"Έτσι δυνητικά μπορούμε  να  αναδειχθούμε  σε  περιφερειακό  εμπορικό  κέντρο, λαμβάνοντας υπόψη την μικρή απόσταση των λιμανιών μας από τα σύνορά μας.","So we can potentially become a regional commercial centre, taking into account the short distance of our ports from our borders.","411",NA
"Οι  λιμένες  Θεσσαλονίκης  –  Καβάλας  –  Αλεξανδρουπόλεως  έχουν συνάμα μείζον ενεργειακό ενδιαφέρον,","The ports of Thessaloniki - Kavala - Alexandroupolis are also of major energy interest,","411",NA
"αφού στην Θεσσαλονίκη υπάρχουν οι  εγκαταστάσεις  των  ΕΛΠΕ,","since in Thessaloniki there are the facilities of HELPE,","411",NA
"στην Καβάλα  δραστηριοποιείται η  «KAVALA OIL»","in Kavala ""KAVALA OIL"" is active","411",NA
"και για το λιμάνι της Αλεξανδρουπόλεως υπάρχει η εκπεφρασμένη πρόθεση των Ρώσων να εγκαταστήσουν πλωτή δεξαμενή αποθήκευσης φυσικού αερίου LPG–LNG.","and for the port of Alexandroupolis there is the expressed intention of the Russians to install a floating LPG-LNG storage tank.","411",NA
"Η Ρωσία επιθυμεί την ύπαρξη προβλήτας ελλιμενισμού με δυνατότητες εφοδιασμού και επισκευαστικής βάσης στη Μεσόγειο.","Russia wants a docking pier with supply and repair capabilities in the Mediterranean.","411",NA
"Τα δρώμενα στην Συρία της έχουν στερήσει αυτήν την δυνατότητα.","The events in Syria have deprived it of this possibility.","411",NA
"Έτσι οι λιμένες της Βορείου Ελλάδας αποκτούν μεγάλη αξία και σε αυτόν τον τομέα, όπως και η Σύρος, η οποία   διαθέτει   δυνατότητα   ελλιμενισμού   και   διαθέτει   τα   ναυπηγεία Νεωρίων Σύρου,","So the ports of Northern Greece are becoming of great value in this sector, as is Syros, which has docking facilities and has the Syros Nerion shipyards,","411",NA
"όπου η Ρωσία είχε εκδηλώσει ενδιαφέρον αγοράς ή ενοικίασης.","where Russia had expressed an interest in buying or leasing.","411",NA
"Η στρατηγική συμμαχία με τη Ρωσία, της εξασφαλίζει την σύνδεση από και προς Ασία, με κύριο άξονα το Αιγαίο και τη Μαύρη Θάλασσα, μέσω Ευξείνου Πόντου, εξασφαλίζοντας στην Ελλάδα κομβικό ρόλο στη γεωπολιτική σκακιέρα, και την εξουδετέρωση των απειλών του τουρκικού παράγοντος στην Θράκη.","The strategic alliance with Russia ensures the connection to and from Asia, with the Aegean and the Black Sea as the main axis, through the Black Sea, via the Black Sea, ensuring Greece a key role in the geopolitical chessboard, and the neutralization of the threats of the Turkish factor in Thrace.","102",NA
"Τα περισσότερα ελληνικά πλοία έχουν ‘‘σημαίες ευκαιρίας’’ για να αποφύγουν τη γραφειοκρατία και τη φορολόγηση τους.","Most Greek ships have ""flags of convenience"" to avoid bureaucracy and taxation.","109",NA
"Αυτό έχει σαν αποτέλεσμα οι ξένες σημαίες να κερδίζουν από την ελληνόκτητη ναυτιλία.","This results in foreign flags gaining from Greek-owned shipping.","109",NA
"Η Μεγάλη  Βρετανία  για  να  σταματήσει  την  απώλεια  εσόδων  του  κράτους έδωσε ανεξαρτησία σε τρία νησιά (Guernsey, Jersey, Isle of Man), κρατώντας τα χρήματα της ναυτιλίας των.","Great Britain to stop the loss of state revenue gave independence to three islands (Guernsey, Jersey, Isle of Man), keeping their shipping money.","000",NA
"Η Ελλάδα μπορεί να κάνει το ίδιο δίνοντας ειδικό καθεστώς σε νησιά μας όπως η Ύδρα και η Χίος που έχουν μακροχρόνια ναυτική παράδοση.","Greece can do the same by giving special status to our islands such as Hydra and Chios, which have a long maritime tradition.","402",NA
"Αυτό θα αποφέρει χρήματα στην χώρα","This will bring money to the country","410",NA
"και νέες θέσεις εργασίας σε Έλληνες.","and new jobs for Greeks.","701",NA
"ΑΓΡΟΤΙΚΟΣ ΤΟΜΕΑΣ","AGRICULTURAL SECTOR","H",NA
"Η αγροτική μας παραγωγή παραμένει όμηρος εγχώριων και ξένων πλουτοκρατικών συμφερόντων,","Our agricultural production remains hostage to domestic and foreign plutocratic interests,","703.1",NA
"τα οποία δεν θέλουν την Ελλάδα αυτάρκη, αφ’ ενός,","which do not want Greece to be self-sufficient, on the one hand,","304",NA
"και εφ΄ ετέρου επιθυμούν την εκμετάλλευση της ελληνικής γης προς ίδιον όφελος.","and on the other hand, they wish to exploit Greek land for their own benefit.","304",NA
"Η Χρυσή Αυγή επιδιώκει την επίτευξη της επισιτιστικής αυτάρκειας του ελληνικού λαού και την συναρτά με την ισχυρή ανάκαμψη του γεωργικού τομέα, ενός τομέα στρατηγικού εθνικού ενδιαφέροντος, υιοθετώντας μια εθνική πολιτική,","Golden Dawn seeks to achieve food self-sufficiency for the Greek people and links it to the strong recovery of the agricultural sector, a sector of strategic national interest, by adopting a national policy","703.1",NA
"διάφορη της καταστροφικής πολιτικής της ΕΕ και των πολυεθνικών  που οδήγησαν δολίως στον σταδιακό θάνατο της ελληνικής παραδοσιακής γεωργίας, κτηνοτροφίας και αλιείας.","different from the destructive policy of the EU and the multinationals that have fraudulently led to the gradual death of Greek traditional agriculture, livestock farming and fishing.","110",NA
"Οι θεμελιώδεις προτάσεις της Χρυσής Αυγής για αναδιάταξη του αγροτικού τομέα είναι: Εκπαίδευση της νεολαίας στην σταδιακή «επιστροφή στη γη» και στις συμφυείς με την γεωργία αξίες όπως αυτή της υγιεινής διατροφής, μέσω της βιωματικής διδασκαλίας στην δημοτική εκπαίδευση, με παράλληλη δημιουργία και αναβάθμιση γεωργικών Σχολών και Ινστιτούτων.","The fundamental proposals of Golden Dawn for the reorganization of the agricultural sector are: Education of the youth in the gradual ""return to the land"" and the values inherent to agriculture, such as healthy nutrition, through experiential teaching in primary education, while creating and upgrading agricultural schools and institutes.","703.1",NA
"Τα ζευγάρια και οι άνεργοι, θα αντιμετωπίσουν δραστικά την εξελισσόμενη «κρίση» ευεργετούμενοι από    οικονομικά και φορολογικά κίνητρα.","Couples and the unemployed will face the evolving ""crisis"" drastically, benefiting from financial and tax incentives.","703.1",NA
"Ενδεικτικά, θα πιστώνονται  την προνομιακή ανάθεση  εκμετάλλευσης γαιών οι οποίες παραμένουν αχρησιμοποίητες και ακαλλιέργητες,","Indicatively, they will be credited with the preferential assignment of land that remains unused and uncultivated, they","703.1",NA
"θα τους παρέχονται από το κράτος οι δομές, η τεχνογνωσία και τα εργαλεία που είναι   απαραίτητα   για   την   καλλιέργεια,","will be provided by the state with the structures, know-how and tools necessary for cultivation,","411",NA
"αλλά   και   την   ανακατασκευή ακινήτων των χωριών της υπαίθρου,","but also the reconstruction of properties in rural villages, in","410",NA
"ώστε να τους εξασφαλιστεί μια αξιοπρεπής και άνετη οικογενειακή και κοινωνική ζωή (αγροτικά κτίρια, δημόσιες υπηρεσίες, καταστήματα, ταχυδρομεία, σχολεία και εκκλησίες).","order to ensure a decent and comfortable family and social life (rural buildings, public services, shops, post offices, schools and churches).","503",NA
"Έμφαση στις ακριτικές περιοχές των συνόρων μας, στην Θράκη και στις νήσους του Ανατολικού Αιγαίου.","Emphasis on the peripheral regions of our borders, Thrace and the islands of the East Aegean.","703.1",NA
"Προώθηση  και  προστασία  των  ελληνικών  προϊόντων  διατροφής  στο εγχώριο και διεθνές εμπόριο.","Promotion and protection of Greek food products in domestic and international trade.","703.1",NA
"Αυστηρός έλεγχος της ποιότητας και της προέλευσης     –     με          γενικευμένη     χρήση     ετικέτας     πιστοποίησης «προστατευόμενης ονομασίας προέλευσης», εύκολα αντιληπτής από τον καταναλωτή.","Strict quality and origin control - with the widespread use of a ""protected designation of origin"" certification label, easily recognisable to the consumer.","703.1",NA
"Τα ελληνικά προϊόντα θα φέρουν  αναλυτική αναγραφή του τόπου προέλευσης, των πρώτων υλών, των τεχνικών και της διαδικασίας παραγωγής τους, ώστε να εμπνέουν την εμπιστοσύνη.","Greek products will bear a detailed indication of their place of origin, raw materials, techniques and production process in order to inspire confidence.","703.1",NA
"Κίνητρο για την εξαγωγή των ελληνικών προϊόντων μέσω μιας  εκτεταμένης πολιτικής  διακρατικών  εμπορικών  συμφωνιών  με  στόχο  την  ευρύτερη δυνατή προώθηση τους.","Incentive for the export of Greek products through an extensive policy of transnational trade agreements aimed at their widest possible promotion.","703.1",NA
"Περαιτέρω επιδότηση της αγροτικής παραγωγής από το ειδικό ταμείο που θα συσταθεί από την εκμετάλλευση των ελληνικών υδρογονανθράκων.","Further subsidies for agricultural production from the special fund to be set up from the exploitation of Greek hydrocarbons.","703.1",NA
"Επανίδρυση Αγροτικής Τράπεζας υπό την αιγίδα του κράτους ως εργαλείο χρηματοδότησης των αγροτικών επενδύσεων με χαμηλό επιτόκιο.","Re-establishment of an Agricultural Bank under the auspices of the state as a low-interest financing tool for agricultural investments.","703.1",NA
"Επανεξέταση, ρύθμιση με 5ετή περίοδο χάριτος, διαγραφή τόκων και διαγραφή χρεών των Ελλήνων αγροτών, αλιέων, μελισσοκόμων και κτηνοτρόφων ώστε να δοθεί νέα ώθηση στην ελληνική αγροτική οικονομία.","Review, regulation with a 5-year grace period, cancellation of interest and cancellation of debts of Greek farmers, fishermen, beekeepers and livestock farmers in order to give a new impetus to the Greek agricultural economy.","703.1",NA
"Μείωση του ΦΠΑ στο 9% όλων των ζώντων ζώων, των ζωοτροφών, των γεωργικών και κτηνοτροφικών υπηρεσιών.","Reduce VAT to 9% on all live animals, animal feed, agricultural and livestock services.","703.1",NA
"Επαναφορά του συντελεστή φορολογίας αγροτών εισοδήματος στο 13%.","Restoring the farm income tax rate to 13%.","703.1",NA
